,word,neg_adj_count,pos_adj_count
16138,taccy,,1.0
16139,angst,,1.0
16140,attractiveness,,1.0
16141,shower-sink,,3.0
16142,obscured,,1.0
16143,bohemian-surfer-spring,,1.0
16144,modern-futuristic,,1.0
16145,chandelier,,1.0
16146,drawer-closet,,1.0
16147,whistle-stop,,1.0
16148,voted,,1.0
16149,catch,,2.0
16150,non-scenic,,1.0
16151,germantown,,1.0
16152,-mbps,,1.0
16153,single-shared,,1.0
16154,utilized.the,,1.0
16155,nearby..,,1.0
16156,suck,,1.0
16157,ofa,,1.0
16158,accomidate,,1.0
16159,p.,,1.0
16160,proficiant,,1.0
16161,eclectic-urban,,1.0
16162,overpaid,,1.0
16163,litte,,1.0
16164,l'occitane,,1.0
16165,budget-friendly,,1.0
16166,ipod-usb,,1.0
16167,bed-pillows-duvet,,1.0
16168,facilties-bar,,1.0
16169,bar-snacks,,1.0
16170,snags,,1.0
16171,hotel-picky,,1.0
16172,fifteenth-floor,,1.0
16173,opera,,1.0
16174,smily,,1.0
16175,haughty,,1.0
16176,indispensable,,2.0
16177,nice.they,,1.0
16178,-yds,,2.0
16179,etc.no,,1.0
16180,handicapped-friendly,,1.0
16181,yum,,1.0
16182,squirrels,,1.0
16183,stand-alone,,1.0
16184,apparant,,1.0
16185,palce,,1.0
16186,casitas,,1.0
16187,haute,,1.0
16188,five-minute,,1.0
16189,rambuctious,,1.0
16190,u-village,,1.0
16191,oft,,1.0
16192,simpel,,1.0
16193,sofia,,1.0
16194,year.the,,1.0
16195,deam,,1.0
16196,bar-staff,,1.0
16197,sci-fi,,1.0
16198,free-wifi,,1.0
16199,steered,,1.0
16200,retrieved,,2.0
16201,bracelets-wrist,,1.0
16202,ta,,2.0
16203,nod,,1.0
16204,apothecary,,1.0
16205,enhanced,,1.0
16206,hotel-including,,1.0
16207,instinct,,1.0
16208,chap,,1.0
16209,weather-related,,1.0
16210,wedding-party,,1.0
16211,unflappable,,2.0
16212,service-room,,1.0
16213,colonnade,,1.0
16214,best-ever,,1.0
16215,cutsey,,1.0
16216,lifelong,,1.0
16217,articulate,,2.0
16218,inglewood,,1.0
16219,twice-although,,1.0
16220,kiss,,1.0
16221,shagadelic,,1.0
16222,cappuccino-latte,,1.0
16223,trvel,,1.0
16224,day-pass,,1.0
16225,was,,1.0
16226,-each,,1.0
16227,bautiful,,1.0
16228,cutest,,1.0
16229,foodie,,1.0
16230,guide-info,,1.0
16231,channels,,1.0
16232,gyms.there,,1.0
16233,expanse,,1.0
16234,atmosphere-,,1.0
16235,hint-,,1.0
16236,supportative,,1.0
16237,multi-lingual,,1.0
16238,pharmaceutical,,1.0
16239,hotel-a,,1.0
16240,awkward-,,1.0
16241,well-made,,2.0
16242,marble-topped,,1.0
16243,-ea,,1.0
16244,mall-transit,,1.0
16245,airport.all,,1.0
16246,bar-fine,,1.0
16247,n-c,,2.0
16248,meriad,,1.0
16249,concert-,,1.0
16250,saloon,,1.0
16251,w-attentiveness,,1.0
16252,avail,,1.0
16253,soho-tribeca-canal,,1.0
16254,price-night,,1.0
16255,well-equiped,,2.0
16256,meals-having,,1.0
16257,it-but,,1.0
16258,alcatraz,,1.0
16259,professional-knowledgeable,,1.0
16260,account-point,,1.0
16261,wait-bar,,1.0
16262,spectactular,,1.0
16263,influx,,1.0
16264,single-glazing,,1.0
16265,corteous,,1.0
16266,regimen,,1.0
16267,non-professional,,1.0
16268,chit-chated,,1.0
16269,tiffany,,1.0
16270,super-special,,1.0
16271,boiler,,1.0
16272,pico,,1.0
16273,boutiqe,,1.0
16274,terazzo,,1.0
16275,marbled,,1.0
16276,floor-very,,1.0
16277,player-radio,,1.0
16278,nylon,,1.0
16279,fry,,1.0
16280,aftr,,1.0
16281,delious,,1.0
16282,wine-chesse,,1.0
16283,senor,,1.0
16284,rainier,,1.0
16285,funnel,,1.0
16286,sprawl,,1.0
16287,in-park,,1.0
16288,flier,,1.0
16289,passionate,,1.0
16290,redecorationg,,1.0
16291,sorta,,1.0
16292,want-need,,1.0
16293,deffo,,1.0
16294,gft,,1.0
16295,unplanned,,1.0
16296,visable,,1.0
16297,celebrated,,1.0
16298,overcast,,1.0
16299,achitecture,,1.0
16300,trendiness,,1.0
16301,seas,,1.0
16302,pickyou,,1.0
16303,property-,,1.0
16304,re-checked,,1.0
16305,untangle,,1.0
16306,works,,1.0
16307,staff-valet,,1.0
16308,friends-celebrating,,1.0
16309,toothpaste-it,,1.0
16310,substitue,,1.0
16311,clean.area,,1.0
16312,exits,,1.0
16313,bustled,,1.0
16314,style-decent,,1.0
16315,latino,,1.0
16316,expat,,1.0
16317,central-safe,,1.0
16318,mini-suit,,1.0
16319,typo,,1.0
16320,de-magnetised,,1.0
16321,brea,,1.0
16322,quieten,,1.0
16323,feckless,,1.0
16324,vaious,,1.0
16325,ensemble,,1.0
16326,door\,,1.0
16327,debacle,,1.0
16328,le,,1.0
16329,polar,,1.0
16330,index-information,,1.0
16331,defantaly,,1.0
16332,w-i,,1.0
16333,-ordered,,1.0
16334,-and,,1.0
16335,wd,,1.0
16336,hoof,,1.0
16337,boutigue,,1.0
16338,six-years,,1.0
16339,ns,,1.0
16340,kid-only,,1.0
16341,re-fillable,,1.0
16342,new-age,,1.0
16343,hallway-room,,1.0
16344,well-fit,,1.0
16345,h-town,,1.0
16346,fiesta,,1.0
16347,april,,1.0
16348,..other,,1.0
16349,architect,,1.0
16350,ago..,,1.0
16351,thee,,1.0
16352,sag,,1.0
16353,semi-issue,,1.0
16354,task,,1.0
16355,affected,,2.0
16356,situation-,,1.0
16357,quint,,1.0
16358,obscure-off-the-beaten-path,,1.0
16359,rhubarb,,1.0
16360,nov.-,,1.0
16361,prefer,,2.0
16362,sprawling,,1.0
16363,resort-like,,2.0
16364,tip-,,2.0
16365,end-,,1.0
16366,communicated,,1.0
16367,shaving,,1.0
16368,marble-granite,,1.0
16369,w-computer,,1.0
16370,stringent,,1.0
16371,panaroma,,1.0
16372,starbucks-mmmmm,,1.0
16373,break-feast,,1.0
16374,neg,,1.0
16375,voyage,,1.0
16376,interval,,1.0
16377,pulse,,1.0
16378,cooking-eating,,1.0
16379,restaurants-clubs,,1.0
16380,had-,,1.0
16381,emp,,1.0
16382,tatty.the,,1.0
16383,srandard,,1.0
16384,cheesecake,,1.0
16385,pre-dinner,,1.0
16386,forecasted,,1.0
16387,launch,,1.0
16388,magement,,1.0
16389,walke,,1.0
16390,mono-rail,,1.0
16391,wth,,1.0
16392,uber-trendy,,1.0
16393,eyesight,,1.0
16394,offload,,1.0
16395,dallas-addison,,1.0
16396,rest.,,1.0
16397,www.geoffreyscafebar.com-,,1.0
16398,desired~,,1.0
16399,noise.the,,1.0
16400,ample-sized,,1.0
16401,six-pack,,1.0
16402,air-tram,,1.0
16403,ugrade,,1.0
16404,webpage,,1.0
16405,custodial,,1.0
16406,factory-,,1.0
16407,office-type,,1.0
16408,appetizer,,1.0
16409,twenty-first,,1.0
16410,clip,,1.0
16411,you-,,1.0
16412,short-walking,,1.0
16413,monday-wednesday,,1.0
16414,walk-short,,1.0
16415,coin,,1.0
16416,limiting,,1.0
16417,storey,,1.0
16418,'telecon,,1.0
16419,ideas,,1.0
16420,over-consumed,,2.0
16421,fortified,,1.0
16422,disciplinary,,1.0
16423,far-sighted,,1.0
16424,'hippest,,1.0
16425,sensual,,1.0
16426,travelers-,,2.0
16427,echos,,1.0
16428,cassablanca,,1.0
16429,great.if,,1.0
16430,montgomory,,1.0
16431,all-suite,,1.0
16432,daugther,,1.0
16433,park-and-fly,,1.0
16434,slap,,4.0
16435,alocated,,1.0
16436,hima,,1.0
16437,training-award,,1.0
16438,abou,,1.0
16439,self-guided,,2.0
16440,paradigm,,1.0
16441,cust-benefit,,1.0
16442,long-hour,,1.0
16443,opulence,,1.0
16444,ueys-,,1.0
16445,stimulating,,1.0
16446,guests-,,1.0
16447,bistro,,4.0
16448,rodeo,,2.0
16449,room-hallway,,1.0
16450,boutiques,,1.0
16451,room-area,,1.0
16452,safe-secure,,1.0
16453,college-aged,,1.0
16454,-br,,1.0
16455,inhot,,1.0
16456,nigth,,1.0
16457,super-helpful,,2.0
16458,three-year,,1.0
16459,bars-bagels,,1.0
16460,burger-sandwich,,1.0
16461,staff-management,,1.0
16462,giggle,,1.0
16463,drift,,1.0
16464,average-small,,1.0
16465,nights-month,,1.0
16466,-yr-old,,1.0
16467,eccelctic,,1.0
16468,.would,,1.0
16469,higher-end-trendy,,1.0
16470,modern-hip,,1.0
16471,friends-colleagues,,1.0
16472,modern-day,,1.0
16473,professional-respectful,,1.0
16474,detached,,1.0
16475,anyplace,,1.0
16476,strained,,1.0
16477,nights…,,1.0
16478,milk-maple,,1.0
16479,good.,,1.0
16480,www.starwoodhotels.com-whotels-property-overview-index.html,,1.0
16481,draishollywood.com-flash-index.php,,1.0
16482,ny-,,3.0
16483,hello..not,,1.0
16484,boook,,1.0
16485,necesary,,1.0
16486,serial,,1.0
16487,ganga,,1.0
16488,shelburne,,2.0
16489,bowled,,1.0
16490,mission-pacific,,1.0
16491,high-rent,,1.0
16492,river-center,,1.0
16493,friendly..the,,1.0
16494,patio-balcony,,1.0
16495,incite,,1.0
16496,cliff,,2.0
16497,chicago-,,1.0
16498,wondering,,1.0
16499,semi-private,,2.0
16500,again.also,,1.0
16501,visite,,1.0
16502,affluent,,1.0
16503,elsewhere.a,,1.0
16504,chefs-chefs,,1.0
16505,theright,,1.0
16506,rythmn,,1.0
16507,room-s,,1.0
16508,omlette,,1.0
16509,porrage,,1.0
16510,promote,,1.0
16511,decor-bright,,1.0
16512,ea,,1.0
16513,encyclopedia,,1.0
16514,flattest,,1.0
16515,uin,,1.0
16516,incomporable,,1.0
16517,inconveniece,,1.0
16518,summon,,2.0
16519,mass-produced,,1.0
16520,tun,,1.0
16521,marina-side,,1.0
16522,gym-spa,,1.0
16523,non-downtown,,1.0
16524,compulsory,,2.0
16525,afforable,,1.0
16526,all-you-can-eat,,1.0
16527,pourer-host,,1.0
16528,browse,,1.0
16529,discourage,,1.0
16530,iceberg,,1.0
16531,pre-dawn,,1.0
16532,see-and-be-seen,,1.0
16533,silversmith,,2.0
16534,.all,,1.0
16535,malibu,,2.0
16536,steamed,,1.0
16537,in-bathroom,,1.0
16538,spolied,,1.0
16539,hushed,,1.0
16540,autograph,,1.0
16541,shabbyness,,1.0
16542,sacrificed,,1.0
16543,freeways-roads,,1.0
16544,uplifting,,1.0
16545,woud,,1.0
16546,t-,,1.0
16547,to-date,,1.0
16548,javier,,1.0
16549,sofitel,,1.0
16550,beverly,,1.0
16551,runaway,,1.0
16552,tapped,,1.0
16553,re-issued,,1.0
16554,vistas,,1.0
16555,seating-lounge,,1.0
16556,pre-fab,,1.0
16557,rainny,,1.0
16558,increadible,,1.0
16559,compettive,,1.0
16560,dprofessional,,1.0
16561,skips,,1.0
16562,yankee,,1.0
16563,beatuiful,,1.0
16564,haved,,1.0
16565,'intercontinental,,1.0
16566,talkative,,2.0
16567,beaware,,1.0
16568,arument,,1.0
16569,well-furbished,,1.0
16570,choicest,,1.0
16571,bag-,,1.0
16572,bring-rent,,1.0
16573,shampoo-soap-conditioner-facial,,1.0
16574,dinner-site,,1.0
16575,see-etc,,1.0
16576,torturous,,1.0
16577,fairfield,,1.0
16578,syrup,,1.0
16579,standby,,1.0
16580,americas,,1.0
16581,deli-grocery,,1.0
16582,entrance-lobby,,1.0
16583,distiled,,1.0
16584,single-cup,,1.0
16585,undestand,,1.0
16586,non-nyc,,1.0
16587,dingyness,,1.0
16588,glass-curtained,,1.0
16589,ahem,,1.0
16590,sable,,4.0
16591,bar-mini,,1.0
16592,renovation-modernization,,1.0
16593,over-excited,,1.0
16594,recliner,,1.0
16595,spirit,,1.0
16596,exploratorium,,1.0
16597,vial,,1.0
16598,varied-,,1.0
16599,ped-bridge,,1.0
16600,sinks,,1.0
16601,discusted,,1.0
16602,eat-in,,1.0
16603,in.very,,1.0
16604,pleasant.the,,1.0
16605,lot.the,,1.0
16606,in.bed,,1.0
16607,gi,,1.0
16608,changer,,1.0
16609,bravo,,1.0
16610,irritating-,,1.0
16611,picketers-,,1.0
16612,applaud,,1.0
16613,front-think,,1.0
16614,it-ha,,1.0
16615,afternoon-,,1.0
16616,remeber,,1.0
16617,gay-friendly,,1.0
16618,e.,,1.0
16619,bedlinen..basic,,1.0
16620,demand-availability,,1.0
16621,neigborhood,,1.0
16622,etc..clean,,1.0
16623,exterior-facing,,1.0
16624,ret,,1.0
16625,echoes,,1.0
16626,recover,,1.0
16627,residence,,1.0
16628,profitable,,1.0
16629,prperty,,1.0
16630,off-day-meal,,1.0
16631,mid-town-theatre,,1.0
16632,fare-robbed,,1.0
16633,grouchy,,1.0
16634,revival,,1.0
16635,uncontrolled,,1.0
16636,boarding,,4.0
16637,station-we,,1.0
16638,out-we,,1.0
16639,quick-the,,1.0
16640,shuttle-but,,1.0
16641,town-just,,1.0
16642,shops-movie,,1.0
16643,indescribable,,1.0
16644,waddle,,1.0
16645,joy,,1.0
16646,time…,,1.0
16647,thin.we,,1.0
16648,talk-their,,1.0
16649,loudish,,1.0
16650,restaurants-take,,1.0
16651,too-late,,1.0
16652,mutual,,2.0
16653,bleak,,2.0
16654,fuddy-duddy,,1.0
16655,'value,,1.0
16656,civic,,2.0
16657,……………,,1.0
16658,supershuttle,,1.0
16659,stovetop,,1.0
16660,comcast,,1.0
16661,wooded,,1.0
16662,free-weight,,1.0
16663,single-queen,,1.0
16664,sleep-choice,,1.0
16665,noise-then,,1.0
16666,congestion,,1.0
16667,helper,,1.0
16668,arrival-,,1.0
16669,.fabulous,,1.0
16670,midtoen,,1.0
16671,fire-police,,1.0
16672,baseball-themed,,2.0
16673,murant,,1.0
16674,poilte,,1.0
16675,carbo,,1.0
16676,stay-clean,,1.0
16677,comparable-which,,1.0
16678,street-the,,1.0
16679,peacefulness,,1.0
16680,enjoys,,1.0
16681,hairdo,,1.0
16682,fondest,,1.0
16683,shotgun,,1.0
16684,mood-lit,,1.0
16685,tv-monitor,,1.0
16686,uninitiated,,1.0
16687,thanks-giving,,1.0
16688,glass-floored,,1.0
16689,alcohol-related,,1.0
16690,kitty,,1.0
16691,limp,,1.0
16692,highspeed,,1.0
16693,afforded,,1.0
16694,creme,,2.0
16695,'lower,,1.0
16696,tiny.the,,1.0
16697,road-weary,,1.0
16698,money-saving,,1.0
16699,compimentary,,1.0
16700,loungy,,2.0
16701,grammys,,1.0
16702,go.nice,,1.0
16703,dragged,,2.0
16704,weekend.great,,1.0
16705,quiant,,1.0
16706,suite-type,,1.0
16707,ultra-fussy,,1.0
16708,non-us,,1.0
16709,spa-gym,,1.0
16710,adequete,,2.0
16711,restaurant-cafe,,1.0
16712,'traditional,,1.0
16713,impecible,,1.0
16714,grandeous,,1.0
16715,nettle,,1.0
16716,food-amenties,,1.0
16717,www.rustickitchen.biz-locations-index.cfm,,1.0
16718,southstreetdiner.com-index.php,,1.0
16719,varying,,1.0
16720,cafe-diner,,1.0
16721,person-day,,1.0
16722,skilful,,1.0
16723,spacious.we,,1.0
16724,exceptable,,1.0
16725,transported,,2.0
16726,serivice,,1.0
16727,keyless,,1.0
16728,carb,,2.0
16729,good-bye,,1.0
16730,oftern,,1.0
16731,riverview,,1.0
16732,equipment-,,2.0
16733,exorbitent,,1.0
16734,flr,,1.0
16735,new-upgraded,,1.0
16736,pad-key,,1.0
16737,.an,,1.0
16738,view.maid,,1.0
16739,food.the,,1.0
16740,glass-paneled,,1.0
16741,loveseat-sofa,,1.0
16742,half-canopy,,1.0
16743,glass-paned,,1.0
16744,beatiful,,1.0
16745,aquirium,,2.0
16746,throw-back,,1.0
16747,roof-tip,,1.0
16748,intercontental,,1.0
16749,imported,,1.0
16750,brides-maids,,1.0
16751,computer-business,,1.0
16752,helphul,,1.0
16753,anniversary.parked,,1.0
16754,stay.our,,1.0
16755,aplenty,,1.0
16756,dancer,,1.0
16757,room-kitchen-dining,,1.0
16758,bed-chaise,,1.0
16759,monday-thursday,,2.0
16760,located-,,1.0
16761,mark-up,,1.0
16762,restaurant-pool,,1.0
16763,eyed,,1.0
16764,tri-sided,,1.0
16765,generous-,,1.0
16766,top-class,,1.0
16767,buns,,1.0
16768,e-leaven,,1.0
16769,irregular,,1.0
16770,snow-capped,,1.0
16771,verve,,1.0
16772,market-the,,1.0
16773,entry-check,,1.0
16774,re-heated,,1.0
16775,dairy-free,,1.0
16776,-near,,1.0
16777,almost-abandoned,,1.0
16778,instilled,,1.0
16779,brian,,1.0
16780,conversations-,,1.0
16781,doorknob,,1.0
16782,area.the,,1.0
16783,recommend-,,1.0
16784,re-opened,,2.0
16785,stops-trolley,,1.0
16786,volcanic,,1.0
16787,five,,1.0
16788,understanding..the,,1.0
16789,nice..the,,1.0
16790,here..the,,1.0
16791,silk,,1.0
16792,pebble,,1.0
16793,olvera,,1.0
16794,highlights,,1.0
16795,showcase,,1.0
16796,-great,,1.0
16797,microwave-fridge-coffee,,1.0
16798,hollow,,1.0
16799,swing-like,,1.0
16800,convention-event,,1.0
16801,subway-l,,1.0
16802,standpoint,,1.0
16803,travel-booking,,1.0
16804,hoping,,1.0
16805,hangout,,1.0
16806,out-front,,1.0
16807,of-pick,,1.0
16808,fanatical,,1.0
16809,well-groomed,,1.0
16810,w-sofabed,,1.0
16811,'touristy,,1.0
16812,hotel.near,,1.0
16813,'local,,1.0
16814,dissimilar,,2.0
16815,mythic,,1.0
16816,newly-opened,,1.0
16817,booking-money,,1.0
16818,serviced.club,,1.0
16819,nibbles.think,,1.0
16820,tought,,1.0
16821,minutes-,,1.0
16822,safe-,,1.0
16823,street-,,1.0
16824,euphoric,,1.0
16825,phonecall,,1.0
16826,bordering,,1.0
16827,roll-out,,1.0
16828,satisfied-,,1.0
16829,wonky,,1.0
16830,kitchen-everything,,1.0
16831,school-dance,,1.0
16832,boxes-specilas,,1.0
16833,ome,,1.0
16834,window-mounted,,1.0
16835,bakery-cafe,,1.0
16836,ye-ye,,1.0
16837,fod,,1.0
16838,turned-down,,1.0
16839,sanfransico,,1.0
16840,beauitiful,,1.0
16841,demonstrated,,1.0
16842,furniture-decoration,,1.0
16843,breakfast-morning,,1.0
16844,feather-free,,1.0
16845,street-corner,,1.0
16846,location-price-style,,1.0
16847,satelite,,1.0
16848,bedrooms.the,,1.0
16849,hotel.forgot,,1.0
16850,self-contained,,1.0
16851,rain-forest,,1.0
16852,sleeping-lounging-changing,,1.0
16853,outbound,,1.0
16854,baggage,,1.0
16855,capitol,,1.0
16856,walking-shopping,,1.0
16857,ditto,,1.0
16858,wondrous,,1.0
16859,it-high,,1.0
16860,dimmer,,1.0
16861,overlooks,,1.0
16862,cemented,,1.0
16863,intuative,,1.0
16864,swimmer,,1.0
16865,frontal,,1.0
16866,thought-,,1.0
16867,soooooo,,1.0
16868,resturuant,,1.0
16869,satnav-gps,,1.0
16870,un-named,,1.0
16871,complaining-,,1.0
16872,adult-size,,1.0
16873,faux-marble,,1.0
16874,good-looking,,2.0
16875,fresh-looking,,1.0
16876,drawn,,1.0
16877,pre-order,,1.0
16878,landmarks,,1.0
16879,vat,,1.0
16880,munch,,1.0
16881,enjoable,,1.0
16882,weeken,,1.0
16883,well-sized,,1.0
16884,jealous,,1.0
16885,brother-in-law,,1.0
16886,sister-in-saw,,1.0
16887,fior,,1.0
16888,live-work-play,,1.0
16889,secluded,,1.0
16890,cellar,,2.0
16891,staff..special,,1.0
16892,.quiet,,1.0
16893,sep-early,,1.0
16894,refrig.,,1.0
16895,creamy,,1.0
16896,easter,,1.0
16897,tub-toilet,,1.0
16898,win-win,,1.0
16899,juice-soda,,1.0
16900,room-only,,1.0
16901,jazz,,1.0
16902,bar-grill,,1.0
16903,off-sales-liquor,,1.0
16904,said-overall,,1.0
16905,upscale-which,,1.0
16906,air-traffic,,1.0
16907,'unusual,,1.0
16908,aveda,,2.0
16909,sophistication,,1.0
16910,wondeful,,2.0
16911,hallway-elevator,,1.0
16912,lobbys,,1.0
16913,othersr,,1.0
16914,sea-pac,,1.0
16915,inforcement,,1.0
16916,subtle..,,1.0
16917,things..,,1.0
16918,luggage..,,1.0
16919,luxurious..they,,1.0
16920,great..you,,1.0
16921,them..,,1.0
16922,hot-boiling,,1.0
16923,++,,2.0
16924,cosey,,1.0
16925,w-coffee,,1.0
16926,contemporay,,1.0
16927,metro-subway,,1.0
16928,tou,,1.0
16929,ruffled,,1.0
16930,lowliest,,1.0
16931,extra-long,,1.0
16932,smal,,1.0
16933,anice,,1.0
16934,strang,,1.0
16935,'waterfront,,1.0
16936,grungy,,1.0
16937,well-frequented,,1.0
16938,-tasteful,,1.0
16939,sodden,,1.0
16940,johns,,1.0
16941,snaked,,1.0
16942,super-luxurious,,1.0
16943,city-owned,,1.0
16944,time-worn,,1.0
16945,vivre,,1.0
16946,japanese-style,,2.0
16947,subw.-station,,1.0
16948,joining,,1.0
16949,helmsley,,1.0
16950,dispersed,,1.0
16951,taking-delivering,,1.0
16952,outfitted,,1.0
16953,treadmills-ellipticals-bikes,,1.0
16954,fresh-cut,,1.0
16955,days-month,,1.0
16956,obtuse,,1.0
16957,-affordable,,1.0
16958,doormen-valets,,1.0
16959,opening-closing,,1.0
16960,adrian,,2.0
16961,favoriate,,1.0
16962,bay-wharf-alcatraz,,1.0
16963,particlar,,1.0
16964,haha,,1.0
16965,sub-way,,1.0
16966,room-bed,,1.0
16967,nr-,,1.0
16968,cheerleading,,1.0
16969,lobby-public,,1.0
16970,gift-general,,1.0
16971,semi-dated,,1.0
16972,fitness-pool-sauna,,1.0
16973,accommodations-hotel,,1.0
16974,artsy,,1.0
16975,real-estate,,2.0
16976,eleptical,,1.0
16977,'please,,1.0
16978,area-front,,1.0
16979,rickshaw,,1.0
16980,before-dinner,,1.0
16981,supported,,1.0
16982,comdortable,,1.0
16983,nice-although,,1.0
16984,attitude-free,,1.0
16985,semi-enclosed,,1.0
16986,energy-concious,,1.0
16987,burn,,1.0
16988,snacks-drinks,,2.0
16989,pleanty,,1.0
16990,there.had,,1.0
16991,****,,1.0
16992,pong,,1.0
16993,cenral,,1.0
16994,jetski,,1.0
16995,under-stated,,1.0
16996,speak-easy,,1.0
16997,straightened,,1.0
16998,crush,,1.0
16999,searching,,1.0
17000,well-lite,,1.0
17001,'excellent,,1.0
17002,acvitiy,,2.0
17003,anontio,,1.0
17004,seeing-shopping,,1.0
17005,-.this,,1.0
17006,crowd-ish,,1.0
17007,lowering,,1.0
17008,guilt,,1.0
17009,thankyou,,1.0
17010,excede,,1.0
17011,empowerment,,1.0
17012,postitive,,1.0
17013,gratis,,1.0
17014,available-all-day,,1.0
17015,espresso-cappuccino-hot,,1.0
17016,posssible,,1.0
17017,www.simple-go.net-kripton,,1.0
17018,it´s,,2.0
17019,althought,,1.0
17020,room-kitchen-dinning,,1.0
17021,basketball-tennis,,1.0
17022,veritable,,1.0
17023,riciulous,,1.0
17024,goofs,,1.0
17025,un-caring,,1.0
17026,training-hiring,,2.0
17027,exercising-relaxing,,1.0
17028,oven-stove,,1.0
17029,high-priced,,2.0
17030,skimp,,1.0
17031,temperature-adjustable,,1.0
17032,upper-floor,,1.0
17033,restaurant-lounge,,1.0
17034,desk-workstation,,1.0
17035,efficient-,,1.0
17036,depended,,1.0
17037,check-ins,,1.0
17038,work-restaurant,,1.0
17039,brackish,,1.0
17040,pre-core,,1.0
17041,cel,,1.0
17042,ya,,1.0
17043,something.other,,1.0
17044,honeymoon-,,1.0
17045,tumble,,1.0
17046,assertive,,1.0
17047,better.the,,1.0
17048,wne,,1.0
17049,customer-focused,,1.0
17050,supermarket,,2.0
17051,loyalty,,1.0
17052,troubles-,,1.0
17053,execllent,,1.0
17054,avenue-,,1.0
17055,flatware,,1.0
17056,breakfast-buffet,,1.0
17057,heat-and-eat,,1.0
17058,shuttle-bus,,1.0
17059,explanatory,,1.0
17060,enjoyable-,,1.0
17061,cheese-steaks,,1.0
17062,lugagge,,1.0
17063,ocasionaly,,1.0
17064,stand-mini,,1.0
17065,sound-absorbing,,1.0
17066,spatious,,1.0
17067,need..robes,,1.0
17068,car-bound,,1.0
17069,deco-style,,1.0
17070,layed,,3.0
17071,~laundry,,1.0
17072,aerated,,1.0
17073,fever,,1.0
17074,batter,,1.0
17075,walking-hiking,,1.0
17076,pre-turkey,,1.0
17077,rresort,,1.0
17078,thna,,1.0
17079,newphew,,1.0
17080,on,,1.0
17081,slack-what,,1.0
17082,cherish,,2.0
17083,honking,,1.0
17084,comortable,,1.0
17085,jog,,1.0
17086,sportsbar,,1.0
17087,food-media,,1.0
17088,up-udated,,1.0
17089,leved,,1.0
17090,subscribe,,1.0
17091,back-which,,1.0
17092,surprised-most,,1.0
17093,good-but,,1.0
17094,hotels-but,,1.0
17095,here-you,,1.0
17096,satin,,1.0
17097,see-eat,,1.0
17098,gazebo,,2.0
17099,pro-ported,,1.0
17100,paranormal,,1.0
17101,home-style,,1.0
17102,finacial,,1.0
17103,lavender,,1.0
17104,theír,,1.0
17105,monday-tuesday,,1.0
17106,milk-cream,,1.0
17107,cashed,,1.0
17108,jumbo,,1.0
17109,restaurant-wish,,1.0
17110,whoa-too,,1.0
17111,riverside,,1.0
17112,valet-parked,,1.0
17113,nibs,,1.0
17114,raisin,,1.0
17115,suite-could,,1.0
17116,relaxed.the,,1.0
17117,drake,,1.0
17118,un-drake,,1.0
17119,value-priced,,1.0
17120,proerty,,1.0
17121,seemless,,1.0
17122,two-week,,1.0
17123,surgical,,1.0
17124,eye-pleasing,,1.0
17125,funkier,,1.0
17126,more-contemporary,,1.0
17127,better-value,,1.0
17128,highly-contemporary,,1.0
17129,every-level,,1.0
17130,crosstown,,1.0
17131,place.ps,,1.0
17132,mashed,,1.0
17133,lacroix,,1.0
17134,dorm-size,,2.0
17135,bedded,,1.0
17136,plentiful-,,1.0
17137,issue-,,1.0
17138,nice…,,1.0
17139,man..,,1.0
17140,me.they,,1.0
17141,star-luxury,,1.0
17142,sink-mirror-nothing,,1.0
17143,more-,,1.0
17144,us-you,,1.0
17145,fanstastic,,2.0
17146,sit-in,,1.0
17147,sports-fitness,,1.0
17148,frills-,,1.0
17149,breakfast.-,,1.0
17150,prevelant,,1.0
17151,potty,,1.0
17152,amsterdam.busy,,1.0
17153,square.breakfast,,1.0
17154,corner.and,,1.0
17155,interiot,,1.0
17156,lasagna,,1.0
17157,fridge-mini-bar,,1.0
17158,pedigree,,1.0
17159,trhough,,1.0
17160,foremost,,1.0
17161,super-modern,,1.0
17162,wabash,,1.0
17163,unrestricted,,2.0
17164,mon-friday,,1.0
17165,monument-museum,,1.0
17166,coctail,,1.0
17167,sites.the,,1.0
17168,clean.staff,,1.0
17169,safe.for,,1.0
17170,bargain-hunting,,1.0
17171,trains,,1.0
17172,leanest,,1.0
17173,shoeshine,,1.0
17174,comfort-cleanliness,,1.0
17175,unpersonnal,,1.0
17176,responsability,,1.0
17177,crook,,1.0
17178,testing,,1.0
17179,lower-cost,,1.0
17180,overtop,,1.0
17181,aible,,1.0
